Kommunenummer,Kommune,Kjønn,År,Innvandringsgrunn,Enhet,Antall
1866,Hadsel,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,9.0
1867,Bø (Nordland),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
1868,Øksnes,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
1870,Sortland,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
1871,Andøy,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
1874,Moskenes,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
1875,Hamarøy (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3001,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,65.0
3002,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,73.0
3003,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,34.0
3004,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,66.0
3005,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,148.0
3006,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,61.0
3007,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,33.0
3011,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3012,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3013,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3014,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,51.0
3015,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3016,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3017,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,7.0
3018,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
3019,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,28.0
3020,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,81.0
3021,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,260.0
3022,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,25.0
3023,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,46.0
3024,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,366.0
3025,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,168.0
3026,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,12.0
3027,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,30.0
3028,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,12.0
3029,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,86.0
3030,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,162.0
3031,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,28.0
3032,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,7.0
3033,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,50.0
3034,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,22.0
3035,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,35.0
3036,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,20.0
3037,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
3038,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,10.0
3039,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3040,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3041,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
3042,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
3043,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3044,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
3045,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3046,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3047,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,8.0
3048,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,14.0
3049,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,35.0
3050,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3051,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3052,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3053,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,8.0
3054,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
3401,Kongsvinger,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,14.0
3403,Hamar,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,78.0
3405,Lillehammer,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,49.0
3407,Gjøvik,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,89.0
3411,Ringsaker,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,24.0
3412,Løten,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
3413,Stange,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,32.0
3414,Nord-Odal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3415,Sør-Odal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,9.0
3416,Eidskog,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3417,Grue,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3418,Åsnes,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3419,Våler (Hedm.),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
3420,Elverum,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,26.0
3421,Trysil,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,7.0
3422,Åmot,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,7.0
3423,Stor-Elvdal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,21.0
3424,Rendalen,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3425,Engerdal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3426,Tolga,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3427,Tynset,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
3428,Alvdal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3429,Folldal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3430,Os (Hedm.),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3431,Dovre,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3432,Lesja,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3433,Skjåk,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3434,Lom,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3435,Vågå,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3436,Nord-Fron,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
3437,Sel,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
3438,Sør-Fron,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3439,Ringebu,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
3440,Øyer,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,7.0
3441,Gausdal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3442,Østre Toten,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,8.0
3443,Vestre Toten,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,8.0
3446,Gran,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,7.0
3447,Søndre Land,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
3448,Nordre Land,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3449,Sør-Aurdal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3450,Etnedal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3451,Nord-Aurdal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
3452,Vestre Slidre,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3453,Øystre Slidre,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3454,Vang,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3801,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,96.0
3802,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,16.0
3803,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,55.0
3804,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,121.0
3805,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,29.0
3806,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,108.0
3807,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,51.0
3808,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,20.0
3811,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,29.0
3812,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3813,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3814,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3815,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
3816,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
3817,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,50.0
3818,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3819,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3820,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3821,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3822,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3823,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3824,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3825,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,11.0
4201,Risør,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4202,Grimstad,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,66.0
4203,Arendal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,56.0
4204,Kristiansand (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,201.0
4205,Lindesnes (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,14.0
4206,Farsund,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
4207,Flekkefjord,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,8.0
4211,Gjerstad,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4212,Vegårshei,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4213,Tvedestrand,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,9.0
4214,Froland,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4215,Lillesand,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,10.0
4216,Birkenes,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,8.0
4217,Åmli,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4218,Iveland,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4219,Evje og Hornnes,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4220,Bygland,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4221,Valle,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4222,Bykle,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4223,Vennesla,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,15.0
4224,Åseral,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4225,Lyngdal (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
4226,Hægebostad,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4227,Kvinesdal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4228,Sirdal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4601,Bergen,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,1317.0
4602,Kinn,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,10.0
4611,Etne,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
4612,Sveio,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4613,Bømlo,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,8.0
4614,Stord,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,20.0
4615,Fitjar,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4616,Tysnes,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4617,Kvinnherad,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,7.0
4618,Ullensvang (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,8.0
4619,Eidfjord,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4620,Ulvik,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4621,Voss (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,13.0
4622,Kvam,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
4623,Samnanger,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
4624,Bjørnafjorden,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,26.0
4625,Austevoll,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4626,Øygarden (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,27.0
4627,Askøy,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,28.0
4628,Vaksdal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4629,Modalen,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4630,Osterøy,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,7.0
4631,Alver,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,9.0
4632,Austrheim,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4633,Fedje,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4634,Masfjorden,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4635,Gulen,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4636,Solund,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4637,Hyllestad,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4638,Høyanger,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4639,Vik,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4640,Sogndal (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,19.0
4641,Aurland,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4642,Lærdal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4643,Årdal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
4644,Luster,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4645,Askvoll,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
4646,Fjaler,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,57.0
4647,Sunnfjord,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,24.0
4648,Bremanger,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
4649,Stad,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,7.0
4650,Gloppen,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
4651,Stryn,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,8.0
5001,Trondheim (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,1676.0
5006,Steinkjer (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,28.0
5007,Namsos (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,14.0
5014,Frøya,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
5020,Osen,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5021,Oppdal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5022,Rennebu,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5025,Røros,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5026,Holtålen,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5027,Midtre Gauldal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5028,Melhus,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,10.0
5029,Skaun,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,7.0
5031,Malvik,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,17.0
5032,Selbu,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
5033,Tydal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5034,Meråker,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5035,Stjørdal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,15.0
5036,Frosta,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5037,Levanger,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,20.0
5038,Verdal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
5041,Snåsa,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5042,Lierne,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5043,Røyrvik,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5044,Namsskogan,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5045,Grong,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5046,Høylandet,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5047,Overhalla,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
5049,Flatanger,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5052,Leka,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5053,Inderøy,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5054,Indre Fosen,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,20.0
5055,Heim,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5056,Hitra (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
5057,Ørland (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,12.0
5058,Åfjord (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
5059,Orkland,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
5060,Nærøysund,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5061,Rindal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5401,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,530.0
5402,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,31.0
5403,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,82.0
5404,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
5405,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,8.0
5406,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,16.0
5411,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5412,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5413,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5414,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5415,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5416,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5417,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
5418,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
5419,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
5420,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5421,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,16.0
5422,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5423,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
5424,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5425,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5426,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5427,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5428,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
5429,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5430,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5432,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
5433,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5434,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5435,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
5436,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5437,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5438,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5439,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5440,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5441,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
5442,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
5443,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
5444,,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,32.0
301,Oslo,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.5
1101,Eigersund,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.4
1103,Stavanger,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.3
1106,Haugesund,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.3
1108,Sandnes (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.4
1111,Sokndal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
1112,Lund,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
1114,Bjerkreim,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
1119,Hå,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.5
1120,Klepp,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.0
1121,Time,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.1
1122,Gjesdal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.5
1124,Sola,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.1
1127,Randaberg,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.6
1130,Strand,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.6
1133,Hjelmeland,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.8
1134,Suldal,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.8
1135,Sauda,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
1144,Kvitsøy,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
1145,Bokn,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
1146,Tysvær,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.4
1149,Karmøy,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.6
1151,Utsira,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
1160,Vindafjord,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.2
1505,Kristiansund,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.7
1506,Molde (f.o.m. 2020),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.8
1507,"Ålesund (f.o.m. 2020, t.o.m. 2023)",Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.8
1511,Vanylven,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
1514,Sande (Møre og Romsdal),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
1515,Herøy (Møre og Romsdal),Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.5
1516,Ulstein,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.7
1517,Hareid,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.4
1520,Ørsta,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.8
1525,Stranda,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.9
1528,Sykkylven,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.9
1531,Sula,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.6
1532,Giske,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.5
1535,Vestnes,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.8
1539,Rauma,Menn,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.7
