Geografi,År,Kjønn,Alder,Sykdomsgruppe,Måltall,value
Siljan,2017,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",128.054988043217
Siljan,2017,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",40.4112011190588
Siljan,2017,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",264.607135906221
Siljan,2017,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",497.217449815049
Siljan,2017,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",142.677689431448
Siljan,2017,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",37.5748649999652
Siljan,2017,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",308.464276700489
Siljan,2017,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",523.626752100764
Siljan,2017,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",112.907649081525
Siljan,2017,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",43.405251255302
Siljan,2017,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",219.984103421403
Siljan,2017,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",472.848373410647
Siljan,2018,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",117.940312338022
Siljan,2018,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",31.4378536337205
Siljan,2018,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",251.275961263897
Siljan,2018,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",502.721145324135
Siljan,2018,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",132.436365751346
Siljan,2018,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",34.1855265162662
Siljan,2018,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",287.434663130331
Siljan,2018,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",409.830935914003
Siljan,2018,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",102.761882044365
Siljan,2018,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",28.8470242385656
Siljan,2018,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",214.213148238737
Siljan,2018,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",582.880389766277
Siljan,2019,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",124.501725850589
Siljan,2019,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",43.6084069000266
Siljan,2019,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",252.695022690597
Siljan,2019,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",489.413464700581
Siljan,2019,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",134.20687972895
Siljan,2019,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",37.9066422716263
Siljan,2019,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",288.153010629136
Siljan,2019,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",444.067763632325
Siljan,2019,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",114.388138997997
Siljan,2019,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",49.3339497714877
Siljan,2019,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",215.946106979083
Siljan,2019,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",514.047896354337
Siljan,2020,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",109.826742299664
Siljan,2020,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",35.7915231298746
Siljan,2020,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",225.992597889028
Siljan,2020,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",487.291109746881
Siljan,2020,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",121.19530841443
Siljan,2020,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",36.7379778905256
Siljan,2020,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",256.695699652212
Siljan,2020,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",539.392652086399
Siljan,2020,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",97.8610661784297
Siljan,2020,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",34.9824147116021
Siljan,2020,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",194.385960316986
Siljan,2020,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",439.064298984092
Siljan,2021,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",96.0487079331157
Siljan,2021,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",21.9768983184735
Siljan,2021,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",209.135902864657
Siljan,2021,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",382.457305155493
Siljan,2021,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",103.076293067496
Siljan,2021,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",22.413930696633
Siljan,2021,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",228.859595346692
Siljan,2021,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",346.869106946026
Siljan,2021,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",88.7503055363263
Siljan,2021,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",21.5392241968788
Siljan,2021,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",189.120759842102
Siljan,2021,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",420.47873030907
Siljan,2022,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",94.4419806858464
Siljan,2022,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",24.1426381246744
Siljan,2022,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",202.520639947705
Siljan,2022,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",368.61858070115
Siljan,2022,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",100.933189704153
Siljan,2022,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",22.8612412140959
Siljan,2022,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",223.012856932373
Siljan,2022,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",403.441749865383
Siljan,2022,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",87.7218902415245
Siljan,2022,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",25.4983460959777
Siljan,2022,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",181.700864470557
Siljan,2022,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",335.561056694422
Siljan,2023,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",87.2859111352959
Siljan,2023,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",21.841034966414
Siljan,2023,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",187.746053378747
Siljan,2023,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",445.769697384213
Siljan,2023,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",103.680507918824
Siljan,2023,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",22.1428062061175
Siljan,2023,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",230.685100810727
Siljan,2023,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",449.479529130738
Siljan,2023,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",69.728370093329
Siljan,2023,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",21.5213334546103
Siljan,2023,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",142.897801068947
Siljan,2023,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",445.800657076597
Siljan,2024,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",83.3965550182358
Siljan,2024,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",23.3156553443033
Siljan,2024,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",176.373356460268
Siljan,2024,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",407.226109191335
Siljan,2024,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",91.6594050012105
Siljan,2024,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",18.9733872303156
Siljan,2024,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",204.655077740089
Siljan,2024,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",434.993552872221
Siljan,2024,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",74.725270056861
Siljan,2024,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",27.7626491845393
Siljan,2024,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",147.153554017912
Siljan,2024,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",381.274244955904
Bamble,2017,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",107.889800172976
Bamble,2017,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",22.5153703226168
Bamble,2017,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",236.920623751917
Bamble,2017,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",506.558890032918
Bamble,2017,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",117.053747432593
Bamble,2017,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",22.7811263475375
Bamble,2017,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",262.830610475767
Bamble,2017,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",590.365088054602
Bamble,2017,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",98.351631579212
Bamble,2017,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",22.2497839187013
Bamble,2017,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",210.496075979162
Bamble,2017,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",429.51890325307
Bamble,2018,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",105.322370297098
Bamble,2018,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",20.217552082156
Bamble,2018,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",233.094443342533
Bamble,2018,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",476.989079579109
Bamble,2018,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",112.548463275064
Bamble,2018,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",17.0716070777479
Bamble,2018,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",258.004112620616
Bamble,2018,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",564.096089610622
Bamble,2018,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",97.8128035198564
Bamble,2018,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",23.5183971760771
Bamble,2018,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",207.675497012444
Bamble,2018,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",392.155207907779
Bamble,2019,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",110.191638779807
Bamble,2019,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",29.1852597838145
Bamble,2019,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",235.219197241469
Bamble,2019,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",518.616706952227
Bamble,2019,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",121.646676462276
Bamble,2019,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",27.6444081615165
Bamble,2019,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",268.741570453697
Bamble,2019,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",587.365145161315
Bamble,2019,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",98.3387804654858
Bamble,2019,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",30.8026615410945
Bamble,2019,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",201.282209177469
Bamble,2019,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",449.818851940885
Bamble,2020,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",118.681319045167
Bamble,2020,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",27.2501642628592
Bamble,2020,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",257.864064015098
Bamble,2020,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",539.692488299303
Bamble,2020,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",129.828340605439
Bamble,2020,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",28.8728483420425
Bamble,2020,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",287.52009524367
Bamble,2020,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",590.21088847701
Bamble,2020,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",107.15780245022
Bamble,2020,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",25.5471790671566
Bamble,2020,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",227.671867073168
Bamble,2020,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",490.295001604105
Bamble,2021,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",117.278513089929
Bamble,2021,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",28.2766232495307
Bamble,2021,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",253.350912509747
Bamble,2021,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",532.654411916875
Bamble,2021,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",126.96185538808
Bamble,2021,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",29.4001812397644
Bamble,2021,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",279.875475770623
Bamble,2021,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",521.981953666921
Bamble,2021,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",107.241597188265
Bamble,2021,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",27.0905823713378
Bamble,2021,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",226.237811230514
Bamble,2021,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",550.951005042316
Bamble,2022,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",110.812739866602
Bamble,2022,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",27.5928362231739
Bamble,2022,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",238.448805527893
Bamble,2022,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",484.246916768057
Bamble,2022,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",119.599116875158
Bamble,2022,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",30.7973969703369
Bamble,2022,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",260.146694126375
Bamble,2022,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",507.75648773323
Bamble,2022,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",101.691344568008
Bamble,2022,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",24.206042080518
Bamble,2022,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",216.174114603354
Bamble,2022,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",463.357497791538
Bamble,2023,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",113.872096678568
Bamble,2023,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",29.2935315160477
Bamble,2023,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",243.998950227358
Bamble,2023,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",516.431217281253
Bamble,2023,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",124.089048728425
Bamble,2023,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",27.3249181779742
Bamble,2023,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",275.108551392669
Bamble,2023,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",523.400972317899
Bamble,2023,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",103.266671777227
Bamble,2023,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",31.3629448244593
Bamble,2023,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",212.363733404066
Bamble,2023,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",511.140613833028
Bamble,2024,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",118.896236387586
Bamble,2024,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",30.4588710636926
Bamble,2024,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",254.907441526914
Bamble,2024,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",549.743133479961
Bamble,2024,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",128.400416422117
Bamble,2024,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",31.2840475692969
Bamble,2024,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",281.250247083708
Bamble,2024,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",556.930458490695
Bamble,2024,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",109.027119567776
Bamble,2024,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",29.6112781596248
Bamble,2024,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",227.998864419481
Bamble,2024,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",543.562529106368
Kragerø,2017,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",94.1058993618294
Kragerø,2017,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",22.7189804854061
Kragerø,2017,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",203.193810265261
Kragerø,2017,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",445.525749702699
Kragerø,2017,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",100.459927950749
Kragerø,2017,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",19.897249500715
Kragerø,2017,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",225.103292533051
Kragerø,2017,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",413.666058473058
Kragerø,2017,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",87.4932189988914
Kragerø,2017,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",25.7155695541933
Kragerø,2017,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",180.829610107432
Kragerø,2017,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",475.370838314671
Kragerø,2018,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",90.6169846643632
Kragerø,2018,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",22.5266238932884
