Geografi,År,Kjønn,Alder,Sykdomsgruppe,Måltall,value
Porsgrunn,2024,kjønn samlet,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",191.612870366095
Porsgrunn,2024,kjønn samlet,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",141.686711419548
Porsgrunn,2024,kjønn samlet,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",88.7819461738376
Porsgrunn,2024,kjønn samlet,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",129.68802603546
Porsgrunn,2024,kjønn samlet,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",92.2904383758218
Porsgrunn,2024,kjønn samlet,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",58.2211660605112
Porsgrunn,2024,kjønn samlet,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",81.2738283834903
Porsgrunn,2024,kjønn samlet,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",61.3367375797014
Porsgrunn,2024,kjønn samlet,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",27.7737711664149
Porsgrunn,2024,kjønn samlet,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",192.671149881359
Porsgrunn,2024,kjønn samlet,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",132.555060229145
Porsgrunn,2024,kjønn samlet,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",97.8667615081521
Porsgrunn,2024,kjønn samlet,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",254.88259651366
Porsgrunn,2024,kjønn samlet,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",192.087728753806
Porsgrunn,2024,kjønn samlet,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",120.147535873498
Porsgrunn,2024,kjønn samlet,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",200.0577373274
Porsgrunn,2024,kjønn samlet,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",166.087432095731
Porsgrunn,2024,kjønn samlet,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",63.9584475697111
Porsgrunn,2024,kjønn samlet,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",185.570092197481
Porsgrunn,2024,kjønn samlet,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",144.310429962378
Porsgrunn,2024,kjønn samlet,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",73.3000648530049
Porsgrunn,2024,menn,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",164.165302779561
Porsgrunn,2024,menn,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",126.599678156524
Porsgrunn,2024,menn,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",66.7607381509928
Porsgrunn,2024,menn,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",165.736828139706
Porsgrunn,2024,menn,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",121.007042844876
Porsgrunn,2024,menn,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",77.1362689083659
Porsgrunn,2024,menn,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",118.609362177469
Porsgrunn,2024,menn,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",83.0024144776331
Porsgrunn,2024,menn,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",54.1074501986055
Porsgrunn,2024,menn,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",90.3884888943074
Porsgrunn,2024,menn,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",65.4892990550258
Porsgrunn,2024,menn,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",34.7681254232422
Porsgrunn,2024,menn,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",155.179250974021
Porsgrunn,2024,menn,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",105.693096005326
Porsgrunn,2024,menn,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",79.177411286222
Porsgrunn,2024,menn,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",214.558156450364
Porsgrunn,2024,menn,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",160.263112760356
Porsgrunn,2024,menn,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",101.046709769437
Porsgrunn,2024,menn,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",162.504793947158
Porsgrunn,2024,menn,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",135.750452768776
Porsgrunn,2024,menn,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",51.396502028155
Porsgrunn,2024,menn,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",131.893117551755
Porsgrunn,2024,menn,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",99.2471939049766
Porsgrunn,2024,menn,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",53.2106076742649
Porsgrunn,2024,kvinner,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",226.393921833039
Porsgrunn,2024,kvinner,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",176.875940846456
Porsgrunn,2024,kvinner,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",90.8500910709179
Porsgrunn,2024,kvinner,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",218.822091601667
Porsgrunn,2024,kvinner,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",163.436509020271
Porsgrunn,2024,kvinner,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",101.029089028101
Porsgrunn,2024,kvinner,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",141.415583552359
Porsgrunn,2024,kvinner,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",102.115684216408
Porsgrunn,2024,kvinner,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",62.5772849500393
Porsgrunn,2024,kvinner,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",71.5588260025112
Porsgrunn,2024,kvinner,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",56.897945085163
Porsgrunn,2024,kvinner,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",20.4007481281004
Porsgrunn,2024,kvinner,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",232.405140908076
Porsgrunn,2024,kvinner,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",160.955822627129
Porsgrunn,2024,kvinner,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",117.693286131769
Porsgrunn,2024,kvinner,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",297.106851626269
Porsgrunn,2024,kvinner,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",225.432502649629
Porsgrunn,2024,kvinner,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",140.122537403397
Porsgrunn,2024,kvinner,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",238.405188613828
Porsgrunn,2024,kvinner,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",197.162208061984
Porsgrunn,2024,kvinner,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",76.740786356716
Porsgrunn,2024,kvinner,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",235.034678658847
Porsgrunn,2024,kvinner,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",185.78872536222
Porsgrunn,2024,kvinner,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",91.8798908339494
Skien,2017,kjønn samlet,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",181.331395469767
Skien,2017,kjønn samlet,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",125.277812673476
Skien,2017,kjønn samlet,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",86.4548377367904
Skien,2017,kjønn samlet,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",161.132982437535
Skien,2017,kjønn samlet,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",109.656661817809
Skien,2017,kjønn samlet,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",80.4893983672036
Skien,2017,kjønn samlet,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",110.788761001352
Skien,2017,kjønn samlet,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",74.8604404710812
Skien,2017,kjønn samlet,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",52.7662502027269
Skien,2017,kjønn samlet,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",63.3209473892266
Skien,2017,kjønn samlet,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",48.2959591253269
Skien,2017,kjønn samlet,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",18.755638001836
Skien,2017,kjønn samlet,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",172.740568057343
Skien,2017,kjønn samlet,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",109.449525641266
Skien,2017,kjønn samlet,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",97.1524287057115
Skien,2017,kjønn samlet,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",212.71291574329
Skien,2017,kjønn samlet,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",144.939119342913
Skien,2017,kjønn samlet,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",109.244158660286
Skien,2017,kjønn samlet,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",209.680076891868
Skien,2017,kjønn samlet,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",147.992816908651
Skien,2017,kjønn samlet,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",93.3477646439047
Skien,2017,kjønn samlet,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",169.947404615722
Skien,2017,kjønn samlet,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",123.054791634027
Skien,2017,kjønn samlet,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",71.9262824521124
Skien,2017,menn,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",153.708572801923
Skien,2017,menn,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",104.651202816493
Skien,2017,menn,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",74.4967488785744
Skien,2017,menn,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",142.47240632078
Skien,2017,menn,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",94.2050358423962
Skien,2017,menn,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",73.8648743854863
Skien,2017,menn,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",107.95122300275
Skien,2017,menn,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",70.9375602633746
Skien,2017,menn,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",51.4755985232731
Skien,2017,menn,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",75.1190907331409
Skien,2017,menn,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",54.06978685393
Skien,2017,menn,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",25.3861090517417
Skien,2017,menn,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",150.806002438998
Skien,2017,menn,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",92.9339288038967
Skien,2017,menn,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",85.4470745628342
Skien,2017,menn,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",178.271998477446
Skien,2017,menn,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",117.826779882856
Skien,2017,menn,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",97.658044110461
Skien,2017,menn,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",169.905047318998
Skien,2017,menn,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",120.339379542289
Skien,2017,menn,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",74.3300724670204
Skien,2017,menn,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",118.673333885319
Skien,2017,menn,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",85.232684011715
Skien,2017,menn,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",45.9015287474035
Skien,2017,kvinner,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",210.118921738509
Skien,2017,kvinner,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",146.796609238254
Skien,2017,kvinner,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",98.9041894233001
Skien,2017,kvinner,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",180.738137471129
Skien,2017,kvinner,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",125.894934709095
Skien,2017,kvinner,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",87.4531385044344
Skien,2017,kvinner,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",113.636909417377
Skien,2017,kvinner,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",78.8765778047305
Skien,2017,kvinner,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",54.0820400907911
Skien,2017,kvinner,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",50.7992495170421
Skien,2017,kvinner,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",42.1697678627035
Skien,2017,kvinner,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",11.6964326368883
Skien,2017,kvinner,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",195.66069714472
Skien,2017,kvinner,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",126.699567477965
Skien,2017,kvinner,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",109.401472153185
Skien,2017,kvinner,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",248.963040967198
Skien,2017,kvinner,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",173.436058002119
Skien,2017,kvinner,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",121.55817596657
Skien,2017,kvinner,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",250.285816623939
Skien,2017,kvinner,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",176.311405957733
Skien,2017,kvinner,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",112.66669951862
Skien,2017,kvinner,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",216.057824190048
Skien,2017,kvinner,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",157.086340944133
Skien,2017,kvinner,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",95.1907222436609
Skien,2018,kjønn samlet,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",177.829155792565
Skien,2018,kjønn samlet,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",122.24563785212
Skien,2018,kjønn samlet,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",86.6854301575441
Skien,2018,kjønn samlet,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",161.048518601306
Skien,2018,kjønn samlet,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",108.048021074801
Skien,2018,kjønn samlet,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",83.3689657255015
Skien,2018,kjønn samlet,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",110.324156770465
Skien,2018,kjønn samlet,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",74.8785360039767
Skien,2018,kjønn samlet,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",53.3519863145809
Skien,2018,kjønn samlet,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",58.8932490822954
Skien,2018,kjønn samlet,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",44.6146351113596
Skien,2018,kjønn samlet,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",19.055234281766
Skien,2018,kjønn samlet,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",177.776937383171
Skien,2018,kjønn samlet,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",114.493218799593
Skien,2018,kjønn samlet,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",98.3147858576418
Skien,2018,kjønn samlet,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",213.050073340374
Skien,2018,kjønn samlet,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",141.544848310799
Skien,2018,kjønn samlet,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",114.603696549554
Skien,2018,kjønn samlet,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",201.30833556639
Skien,2018,kjønn samlet,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",142.879696259961
Skien,2018,kjønn samlet,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",89.8157237633133
Skien,2018,kjønn samlet,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",171.146226356411
Skien,2018,kjønn samlet,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",123.317735940842
Skien,2018,kjønn samlet,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",69.9207150481166
Skien,2018,menn,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",153.736977290378
Skien,2018,menn,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",103.629525923043
Skien,2018,menn,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",75.3774611054119
Skien,2018,menn,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",145.032496030706
Skien,2018,menn,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",94.1107571561923
Skien,2018,menn,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",77.7417261511776
Skien,2018,menn,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",106.065237987812
Skien,2018,menn,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",68.9160157526329
Skien,2018,menn,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",53.8811234078763
Skien,2018,menn,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",69.4691935472826
Skien,2018,menn,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",48.7364301682072
Skien,2018,menn,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",25.3213582863328
Skien,2018,menn,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",154.080878895333
Skien,2018,menn,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",95.3947622778114
Skien,2018,menn,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",91.2727563293131
Skien,2018,menn,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",186.049167317402
Skien,2018,menn,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",120.032931807834
Skien,2018,menn,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",103.173767213344
Skien,2018,menn,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",166.193051064072
Skien,2018,menn,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",117.913799110402
Skien,2018,menn,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",70.8826074695679
Skien,2018,menn,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",121.468571014269
Skien,2018,menn,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",89.2706887896176
Skien,2018,menn,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",48.3471852803121
Skien,2018,kvinner,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",203.025006076489
Skien,2018,kvinner,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",141.716935846679
Skien,2018,kvinner,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",98.4761521054785
Skien,2018,kvinner,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",177.895443633663
Skien,2018,kvinner,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",122.715907887018
Skien,2018,kvinner,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",89.2958160978696
Skien,2018,kvinner,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",114.690659870678
Skien,2018,kvinner,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",81.1065637480271
Skien,2018,kvinner,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",52.6554987723937
Skien,2018,kvinner,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",47.6795213402546
Skien,2018,kvinner,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",40.2693518984471
Skien,2018,kvinner,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",12.3903233865032
Skien,2018,kvinner,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",202.481715969817
Skien,2018,kvinner,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",134.464548691451
Skien,2018,kvinner,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",105.391255543133
Skien,2018,kvinner,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",241.881072959784
Skien,2018,kvinner,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",164.417853203178
Skien,2018,kvinner,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",126.863488940179
Skien,2018,kvinner,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",237.296037382906
Skien,2018,kvinner,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",168.527012795282
Skien,2018,kvinner,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",109.027607704302
Skien,2018,kvinner,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",216.694464912795
Skien,2018,kvinner,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",154.619401902352
Skien,2018,kvinner,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",89.7186758772725
Skien,2019,kjønn samlet,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",187.41181294891
Skien,2019,kjønn samlet,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",130.494518017004
Skien,2019,kjønn samlet,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",89.3721392996704
Skien,2019,kjønn samlet,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",171.766348351365
Skien,2019,kjønn samlet,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",116.493439835149
Skien,2019,kjønn samlet,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",87.5010104191267
Skien,2019,kjønn samlet,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",115.820139029394
Skien,2019,kjønn samlet,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",77.5492337535256
Skien,2019,kjønn samlet,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",55.8090288238493
Skien,2019,kjønn samlet,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",64.5939932156977
Skien,2019,kjønn samlet,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",48.0552057902376
Skien,2019,kjønn samlet,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",21.5273567396774
Skien,2019,kjønn samlet,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",183.042312206363
Skien,2019,kjønn samlet,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",116.115063774319
Skien,2019,kjønn samlet,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",100.86979364977
Skien,2019,kjønn samlet,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",229.330742866586
Skien,2019,kjønn samlet,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",156.233888377412
Skien,2019,kjønn samlet,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",120.499234158951
Skien,2019,kjønn samlet,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",209.315814437714
Skien,2019,kjønn samlet,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",150.920969115764
Skien,2019,kjønn samlet,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",90.4455702726192
Skien,2019,kjønn samlet,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",165.875791678127
Skien,2019,kjønn samlet,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",126.24247330326
Skien,2019,kjønn samlet,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",63.9041551983292
Skien,2019,menn,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",160.257782434558
Skien,2019,menn,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",109.361677967131
Skien,2019,menn,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",75.9306898100745
Skien,2019,menn,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",151.873945867473
Skien,2019,menn,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",99.9856036752563
Skien,2019,menn,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",76.8300004454021
Skien,2019,menn,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",110.757898975616
Skien,2019,menn,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",69.8136347040604
Skien,2019,menn,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",54.5202761950727
