Geografi,År,Kjønn,Alder,Dødsårsaker,Måltall,Verdi
Siljan,2020,kvinner,45-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2020,kvinner,45-74 år,Ulykker,"per 100.000, standardisert",:
Siljan,2020,kvinner,45-74 år,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2020,kvinner,45-74 år,Selvmord,"per 100.000, standardisert",:
Siljan,2020,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Diabetes,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Kreft,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Brystkreft,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Føflekkreft,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Lungekreft,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Magekreft,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Prostatakreft,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Ulykker,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,Selvmord,"per 100.000, standardisert",:
Siljan,2020,kvinner,75 år +,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,Alle dødsårsaker,"per 100.000, standardisert",602.664995731411
Siljan,2021,menn,alle aldre,Diabetes,"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,Kreft,"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,Brystkreft,"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,Føflekkreft,"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,Lungekreft,"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,Magekreft,"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,Prostatakreft,"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,Ulykker,"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,Selvmord,"per 100.000, standardisert",:
Siljan,2021,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Diabetes,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Kreft,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Brystkreft,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Føflekkreft,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Lungekreft,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Magekreft,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Prostatakreft,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Ulykker,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,Selvmord,"per 100.000, standardisert",:
Siljan,2021,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Diabetes,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Kreft,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Brystkreft,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Føflekkreft,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Magekreft,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Prostatakreft,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Ulykker,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,Selvmord,"per 100.000, standardisert",:
Siljan,2021,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Diabetes,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Kreft,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Brystkreft,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Føflekkreft,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Magekreft,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Prostatakreft,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Ulykker,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,Selvmord,"per 100.000, standardisert",:
Siljan,2021,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Diabetes,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Kreft,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Brystkreft,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Føflekkreft,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Lungekreft,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Magekreft,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Prostatakreft,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Ulykker,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,Selvmord,"per 100.000, standardisert",:
Siljan,2021,menn,75 år +,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,Alle dødsårsaker,"per 100.000, standardisert",803.137039052596
Siljan,2021,kvinner,alle aldre,Diabetes,"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,Kreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,Brystkreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,Føflekkreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,Magekreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,Prostatakreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,Ulykker,"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,Selvmord,"per 100.000, standardisert",:
Siljan,2021,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Diabetes,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Kreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Brystkreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Føflekkreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Magekreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Prostatakreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Ulykker,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,Selvmord,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Diabetes,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Kreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Brystkreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Føflekkreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Magekreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Prostatakreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Ulykker,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,Selvmord,"per 100.000, standardisert",:
Siljan,2021,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Diabetes,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Kreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Brystkreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Føflekkreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Magekreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Prostatakreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Ulykker,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,Selvmord,"per 100.000, standardisert",:
Siljan,2021,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Diabetes,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Kreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Brystkreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Føflekkreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Lungekreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Magekreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Prostatakreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Ulykker,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,Selvmord,"per 100.000, standardisert",:
Siljan,2021,kvinner,75 år +,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,Alle dødsårsaker,"per 100.000, standardisert",648.765384564193
Siljan,2022,menn,alle aldre,Diabetes,"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,Kreft,"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,Brystkreft,"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,Føflekkreft,"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,Lungekreft,"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,Magekreft,"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,Prostatakreft,"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,Ulykker,"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,Selvmord,"per 100.000, standardisert",:
Siljan,2022,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Diabetes,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Kreft,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Brystkreft,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Føflekkreft,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Lungekreft,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Magekreft,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Prostatakreft,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Ulykker,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,Selvmord,"per 100.000, standardisert",:
Siljan,2022,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Diabetes,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Kreft,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Brystkreft,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Føflekkreft,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Magekreft,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Prostatakreft,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Ulykker,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,Selvmord,"per 100.000, standardisert",:
Siljan,2022,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Diabetes,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Kreft,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Brystkreft,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Føflekkreft,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Magekreft,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Prostatakreft,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Ulykker,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,Selvmord,"per 100.000, standardisert",:
Siljan,2022,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Diabetes,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Kreft,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Brystkreft,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Føflekkreft,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Lungekreft,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Magekreft,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Prostatakreft,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Ulykker,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,Selvmord,"per 100.000, standardisert",:
Siljan,2022,menn,75 år +,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,Alle dødsårsaker,"per 100.000, standardisert",1134.37688763024
Siljan,2022,kvinner,alle aldre,Diabetes,"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,Kreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,Brystkreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,Føflekkreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,Magekreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,Prostatakreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,Ulykker,"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,Selvmord,"per 100.000, standardisert",:
Siljan,2022,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Diabetes,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Kreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Brystkreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Føflekkreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Magekreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Prostatakreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Ulykker,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,Selvmord,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Diabetes,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Kreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Brystkreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Føflekkreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Magekreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Prostatakreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Tykktarmskreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Hjerte- og karsykdommer,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Lungesykdommer,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Fordøyelsessykdommer,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Voldsomme dødsfall,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Ulykker,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Trafikkulykker,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,Selvmord,"per 100.000, standardisert",:
Siljan,2022,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Siljan,2022,kvinner,45-74 år,Alle dødsårsaker,"per 100.000, standardisert",:
Siljan,2022,kvinner,45-74 år,Diabetes,"per 100.000, standardisert",:
Siljan,2022,kvinner,45-74 år,Kreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,45-74 år,Brystkreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,45-74 år,Føflekkreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,45-74 år,Magekreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,45-74 år,Prostatakreft,"per 100.000, standardisert",:
Siljan,2022,kvinner,45-74 år,Tykktarmskreft,"per 100.000, standardisert",:
