Geografi,År,Kjønn,Alder,Sykdomsgruppe,Måltall,value
Skien,2018,kvinner,0-14 år,Personskader (S00-T78),"per 1000, standardisert",8.85461145685812
Skien,2018,kvinner,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",3.24639808984316
Skien,2018,kvinner,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2018,kvinner,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2018,kvinner,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",:
Skien,2018,kvinner,15-24 år,KOLS (J44),"per 1000, standardisert",:
Skien,2018,kvinner,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",7.34294129866499
Skien,2018,kvinner,15-24 år,Personskader (S00-T78),"per 1000, standardisert",12.7330520754925
Skien,2018,kvinner,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",:
Skien,2018,kvinner,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2018,kvinner,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2018,kvinner,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",:
Skien,2018,kvinner,25-44 år,KOLS (J44),"per 1000, standardisert",:
Skien,2018,kvinner,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",14.6680693869516
Skien,2018,kvinner,25-44 år,Personskader (S00-T78),"per 1000, standardisert",7.65792966018388
Skien,2018,kvinner,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",2.24603272587087
Skien,2018,kvinner,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2018,kvinner,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.35085380529142
Skien,2018,kvinner,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",14.8767862679458
Skien,2018,kvinner,45-74 år,KOLS (J44),"per 1000, standardisert",:
Skien,2018,kvinner,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",30.3639348553433
Skien,2018,kvinner,45-74 år,Personskader (S00-T78),"per 1000, standardisert",13.9293397365212
Skien,2018,kvinner,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.55029227564559
Skien,2018,kvinner,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2018,kvinner,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.746080242227632
Skien,2018,kvinner,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",8.59953586660266
Skien,2018,kvinner,45-64 år,KOLS (J44),"per 1000, standardisert",:
Skien,2018,kvinner,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",29.3290325005251
Skien,2018,kvinner,45-64 år,Personskader (S00-T78),"per 1000, standardisert",12.6336105002044
Skien,2018,kvinner,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",:
Skien,2018,kvinner,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2018,kvinner,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2018,kvinner,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",30.1608443726957
Skien,2018,kvinner,65-74 år,KOLS (J44),"per 1000, standardisert",:
Skien,2018,kvinner,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",33.6909509062156
Skien,2018,kvinner,65-74 år,Personskader (S00-T78),"per 1000, standardisert",17.4458002838469
Skien,2018,kvinner,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",:
Skien,2018,kvinner,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2018,kvinner,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2018,kvinner,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",70.4270146665852
Skien,2018,kvinner,75 år+,KOLS (J44),"per 1000, standardisert",7.2544589576319
Skien,2018,kvinner,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",42.1253690269845
Skien,2018,kvinner,75 år+,Personskader (S00-T78),"per 1000, standardisert",49.6682394059883
Skien,2018,kvinner,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",6.2069146325113
Skien,2018,kvinner,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",20.2893124159494
Skien,2018,kvinner,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2018,kvinner,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",62.4456977324537
Skien,2018,kvinner,75-79 år,KOLS (J44),"per 1000, standardisert",:
Skien,2018,kvinner,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",55.7816018873136
Skien,2018,kvinner,75-79 år,Personskader (S00-T78),"per 1000, standardisert",24.4437318227532
Skien,2018,kvinner,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",:
Skien,2018,kvinner,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",8.16874935887767
Skien,2018,kvinner,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2018,kvinner,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",78.3537508370256
Skien,2018,kvinner,80 år+,KOLS (J44),"per 1000, standardisert",:
Skien,2018,kvinner,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",33.2967599891129
Skien,2018,kvinner,80 år+,Personskader (S00-T78),"per 1000, standardisert",67.6153710063068
Skien,2018,kvinner,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",:
Skien,2018,kvinner,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",29.0338655546842
Skien,2018,kvinner,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,kjønn samlet,alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",17.0081161683663
Skien,2019,kjønn samlet,alle aldre,KOLS (J44),"per 1000, standardisert",1.10121104795941
Skien,2019,kjønn samlet,alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",17.7640064560537
Skien,2019,kjønn samlet,alle aldre,Personskader (S00-T78),"per 1000, standardisert",14.3964384766659
Skien,2019,kjønn samlet,alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",3.23755650342547
Skien,2019,kjønn samlet,alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",1.9466338698361
Skien,2019,kjønn samlet,alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,kjønn samlet,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",10.681366149741
Skien,2019,kjønn samlet,0-74 år,KOLS (J44),"per 1000, standardisert",0.553937435352611
Skien,2019,kjønn samlet,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",15.7364360176172
Skien,2019,kjønn samlet,0-74 år,Personskader (S00-T78),"per 1000, standardisert",11.9181905994759
Skien,2019,kjønn samlet,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",3.05019118963223
Skien,2019,kjønn samlet,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.53660530696489
Skien,2019,kjønn samlet,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.895947280290177
Skien,2019,kjønn samlet,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.31457143491295
Skien,2019,kjønn samlet,0-44 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,kjønn samlet,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",9.0990898039364
Skien,2019,kjønn samlet,0-44 år,Personskader (S00-T78),"per 1000, standardisert",10.6808860533805
Skien,2019,kjønn samlet,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",3.11480426952388
Skien,2019,kjønn samlet,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,kjønn samlet,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.01920842162143
Skien,2019,kjønn samlet,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.37908622023687
Skien,2019,kjønn samlet,0-24 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,kjønn samlet,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",4.96165211771631
Skien,2019,kjønn samlet,0-24 år,Personskader (S00-T78),"per 1000, standardisert",12.967122861367
Skien,2019,kjønn samlet,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",4.59408238326101
Skien,2019,kjønn samlet,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,kjønn samlet,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.931326037794986
Skien,2019,kjønn samlet,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.58758088160685
Skien,2019,kjønn samlet,0-14 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,kjønn samlet,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",2.84688366964448
Skien,2019,kjønn samlet,0-14 år,Personskader (S00-T78),"per 1000, standardisert",13.098585629245
Skien,2019,kjønn samlet,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",5.41775429691438
Skien,2019,kjønn samlet,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,kjønn samlet,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,kjønn samlet,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.07393172524114
Skien,2019,kjønn samlet,15-24 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,kjønn samlet,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",7.70423287964028
Skien,2019,kjønn samlet,15-24 år,Personskader (S00-T78),"per 1000, standardisert",12.7278305241437
Skien,2019,kjønn samlet,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",3.51336037110426
Skien,2019,kjønn samlet,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,kjønn samlet,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,kjønn samlet,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",3.21834838562698
Skien,2019,kjønn samlet,25-44 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,kjønn samlet,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",13.3534399097398
Skien,2019,kjønn samlet,25-44 år,Personskader (S00-T78),"per 1000, standardisert",8.28500463151539
Skien,2019,kjønn samlet,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.58496282719727
Skien,2019,kjønn samlet,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,kjønn samlet,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.12530221776158
Skien,2019,kjønn samlet,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",23.555341333452
Skien,2019,kjønn samlet,45-74 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,kjønn samlet,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",26.3231082547529
Skien,2019,kjønn samlet,45-74 år,Personskader (S00-T78),"per 1000, standardisert",13.8756695454817
Skien,2019,kjønn samlet,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.97176539970853
Skien,2019,kjønn samlet,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,kjønn samlet,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.705229788288326
Skien,2019,kjønn samlet,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",17.3969122365666
Skien,2019,kjønn samlet,45-64 år,KOLS (J44),"per 1000, standardisert",0.603277427113989
Skien,2019,kjønn samlet,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",23.9225533305946
Skien,2019,kjønn samlet,45-64 år,Personskader (S00-T78),"per 1000, standardisert",12.3250249012286
Skien,2019,kjønn samlet,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",2.27008092683986
Skien,2019,kjønn samlet,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.803818221685639
Skien,2019,kjønn samlet,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,kjønn samlet,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",39.524590998521
Skien,2019,kjønn samlet,65-74 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,kjønn samlet,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",32.7318425620992
Skien,2019,kjønn samlet,65-74 år,Personskader (S00-T78),"per 1000, standardisert",17.9466281996908
Skien,2019,kjønn samlet,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",4.75936663309571
Skien,2019,kjønn samlet,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,kjønn samlet,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,kjønn samlet,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",78.1080050495525
Skien,2019,kjønn samlet,75 år+,KOLS (J44),"per 1000, standardisert",6.34546561974927
Skien,2019,kjønn samlet,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",36.8621904417526
Skien,2019,kjønn samlet,75 år+,Personskader (S00-T78),"per 1000, standardisert",38.1894094836236
Skien,2019,kjønn samlet,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",4.62074716760291
Skien,2019,kjønn samlet,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",15.651307976231
Skien,2019,kjønn samlet,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,kjønn samlet,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",70.1704153663573
Skien,2019,kjønn samlet,75-79 år,KOLS (J44),"per 1000, standardisert",7.5048084222491
Skien,2019,kjønn samlet,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",35.4012169876836
Skien,2019,kjønn samlet,75-79 år,Personskader (S00-T78),"per 1000, standardisert",23.8529513694653
Skien,2019,kjønn samlet,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",4.57321816207581
Skien,2019,kjønn samlet,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",8.98970474508325
Skien,2019,kjønn samlet,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,kjønn samlet,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",85.5840295682011
Skien,2019,kjønn samlet,80 år+,KOLS (J44),"per 1000, standardisert",5.52289306938129
Skien,2019,kjønn samlet,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",37.694874337
Skien,2019,kjønn samlet,80 år+,Personskader (S00-T78),"per 1000, standardisert",50.2296056677371
Skien,2019,kjønn samlet,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",4.9417745838287
Skien,2019,kjønn samlet,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",21.3834926187358
Skien,2019,kjønn samlet,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,menn,alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",19.8352527373771
Skien,2019,menn,alle aldre,KOLS (J44),"per 1000, standardisert",0.713393591276356
Skien,2019,menn,alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",15.7249424534164
Skien,2019,menn,alle aldre,Personskader (S00-T78),"per 1000, standardisert",14.9090741905533
Skien,2019,menn,alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",4.29074566756761
Skien,2019,menn,alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",1.32509698374292
Skien,2019,menn,alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,menn,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",13.123089889176
Skien,2019,menn,0-74 år,KOLS (J44),"per 1000, standardisert",0.362299818857821
Skien,2019,menn,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",13.8914917136773
Skien,2019,menn,0-74 år,Personskader (S00-T78),"per 1000, standardisert",13.3553418779189
Skien,2019,menn,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",4.19271992686817
Skien,2019,menn,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.292504048913536
Skien,2019,menn,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.40319702679841
Skien,2019,menn,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.27192793077726
Skien,2019,menn,0-44 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,menn,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",8.13688183218069
Skien,2019,menn,0-44 år,Personskader (S00-T78),"per 1000, standardisert",12.9846578597035
Skien,2019,menn,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",4.24551659270059
Skien,2019,menn,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,menn,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,menn,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.13930178579653
Skien,2019,menn,0-24 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,menn,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",4.32406532621297
Skien,2019,menn,0-24 år,Personskader (S00-T78),"per 1000, standardisert",16.404392406852
Skien,2019,menn,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",6.15527305186871
Skien,2019,menn,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,menn,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,menn,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",:
Skien,2019,menn,0-14 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,menn,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",2.20077373164445
Skien,2019,menn,0-14 år,Personskader (S00-T78),"per 1000, standardisert",17.5485085378143
Skien,2019,menn,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",7.68574489175714
Skien,2019,menn,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,menn,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,menn,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",:
Skien,2019,menn,15-24 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,menn,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",7.09023304826027
Skien,2019,menn,15-24 år,Personskader (S00-T78),"per 1000, standardisert",14.7788441920262
Skien,2019,menn,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",4.1279117727972
Skien,2019,menn,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,menn,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,menn,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",3.40937966611076
Skien,2019,menn,25-44 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,menn,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",12.0795520008262
Skien,2019,menn,25-44 år,Personskader (S00-T78),"per 1000, standardisert",9.22737426943892
Skien,2019,menn,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",2.22965326871325
Skien,2019,menn,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,menn,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,menn,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",30.0541293801496
Skien,2019,menn,45-74 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,menn,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",23.1329718412174
Skien,2019,menn,45-74 år,Personskader (S00-T78),"per 1000, standardisert",14.000050991195
Skien,2019,menn,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",4.13061553237282
Skien,2019,menn,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,menn,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,menn,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",22.7633699906003
Skien,2019,menn,45-64 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,menn,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",21.542849988046
Skien,2019,menn,45-64 år,Personskader (S00-T78),"per 1000, standardisert",13.3177345141309
Skien,2019,menn,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",3.32978297869941
Skien,2019,menn,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,menn,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,menn,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",49.5893289784087
Skien,2019,menn,65-74 år,KOLS (J44),"per 1000, standardisert",2.29322931187421
Skien,2019,menn,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",27.5773742806707
Skien,2019,menn,65-74 år,Personskader (S00-T78),"per 1000, standardisert",15.9288174948632
Skien,2019,menn,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",6.259831872096
Skien,2019,menn,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",1.63424316215256
Skien,2019,menn,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,menn,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",93.61861642717
Skien,2019,menn,75 år+,KOLS (J44),"per 1000, standardisert",4.51084402640864
Skien,2019,menn,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",35.7615859490209
Skien,2019,menn,75 år+,Personskader (S00-T78),"per 1000, standardisert",31.2233522994357
Skien,2019,menn,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",3.91709866009404
Skien,2019,menn,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",13.0980198362467
Skien,2019,menn,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,menn,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",84.778774920753
Skien,2019,menn,75-79 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,menn,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",31.9101860797111
Skien,2019,menn,75-79 år,Personskader (S00-T78),"per 1000, standardisert",18.2135136701485
Skien,2019,menn,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",:
Skien,2019,menn,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,menn,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,menn,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",102.550927221935
Skien,2019,menn,80 år+,KOLS (J44),"per 1000, standardisert",:
Skien,2019,menn,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",39.0944225181924
Skien,2019,menn,80 år+,Personskader (S00-T78),"per 1000, standardisert",43.4514372181155
Skien,2019,menn,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",:
Skien,2019,menn,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",19.3301916109814
Skien,2019,menn,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,kvinner,alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",14.1220644384394
Skien,2019,kvinner,alle aldre,KOLS (J44),"per 1000, standardisert",1.47323032361228
Skien,2019,kvinner,alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",19.8541407575
Skien,2019,kvinner,alle aldre,Personskader (S00-T78),"per 1000, standardisert",13.9092993332383
Skien,2019,kvinner,alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",2.20921255452822
Skien,2019,kvinner,alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",2.56823571349065
Skien,2019,kvinner,alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,kvinner,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",8.13063625872641
Skien,2019,kvinner,0-74 år,KOLS (J44),"per 1000, standardisert",0.745642260389287
Skien,2019,kvinner,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",17.6540886491571
Skien,2019,kvinner,0-74 år,Personskader (S00-T78),"per 1000, standardisert",10.4365636885682
Skien,2019,kvinner,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.87628495565626
Skien,2019,kvinner,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.775730243743552
Skien,2019,kvinner,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.40327061338005
Skien,2019,kvinner,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.35781895235775
Skien,2019,kvinner,0-44 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,kvinner,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",10.1064263291194
Skien,2019,kvinner,0-44 år,Personskader (S00-T78),"per 1000, standardisert",8.26037245788783
Skien,2019,kvinner,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.93041346198221
Skien,2019,kvinner,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,kvinner,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,kvinner,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.63950069144068
Skien,2019,kvinner,0-24 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,kvinner,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",5.63820154944427
Skien,2019,kvinner,0-24 år,Personskader (S00-T78),"per 1000, standardisert",9.31385988619638
Skien,2019,kvinner,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",2.93854685084913
Skien,2019,kvinner,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",:
Skien,2019,kvinner,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",:
Skien,2019,kvinner,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",:
Skien,2019,kvinner,0-14 år,KOLS (J44),"per 1000, standardisert",:
Skien,2019,kvinner,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",3.53515933735214
