route_id,trip_id,service_id,trip_headsign,direction_id,shape_id,boarding_type
TEL:Line:8463,TEL:ServiceJourney:42557,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Grasmyr skoler,1,TEL:JourneyPattern:8463_2_1,0
TEL:Line:8610,TEL:ServiceJourney:42558,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Kroken skole,0,TEL:JourneyPattern:8610_1_1,0
TEL:Line:8610,TEL:ServiceJourney:42559,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-We_3,Merkebekk - Luggens,1,TEL:JourneyPattern:8610_2_1,0
TEL:Line:8610,TEL:ServiceJourney:42560,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuThFr_3,Merkebekk - Luggens,1,TEL:JourneyPattern:8610_2_1,0
TEL:Line:8312,TEL:ServiceJourney:42561,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Gransherad,0,TEL:JourneyPattern:8312_1_1,0
TEL:Line:8312,TEL:ServiceJourney:42562,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Gransherad via Bolkesjø,0,TEL:JourneyPattern:8312_1_2,0
TEL:Line:8312,TEL:ServiceJourney:42563,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Lisleherad,0,TEL:JourneyPattern:8312_1_3,0
TEL:Line:8312,TEL:ServiceJourney:42564,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Gransherad via Årlifoss,0,TEL:JourneyPattern:8312_1_4,0
TEL:Line:8312,TEL:ServiceJourney:42565,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Gransherad,0,TEL:JourneyPattern:8312_1_1,0
TEL:Line:8312,TEL:ServiceJourney:42566,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,"Gransherad, Bolkesjø",0,TEL:JourneyPattern:8312_1_5,0
TEL:Line:8312,TEL:ServiceJourney:42567,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Gransherad,0,TEL:JourneyPattern:8312_1_1,0
TEL:Line:8312,TEL:ServiceJourney:42568,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden,1,TEL:JourneyPattern:8312_2_1,0
TEL:Line:8312,TEL:ServiceJourney:42569,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden via Årlifoss,1,TEL:JourneyPattern:8312_2_2,0
TEL:Line:8312,TEL:ServiceJourney:42570,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoThFr_3,Bolkesjø,1,TEL:JourneyPattern:8312_2_3,0
TEL:Line:8312,TEL:ServiceJourney:42571,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden,1,TEL:JourneyPattern:8312_2_4,0
TEL:Line:8312,TEL:ServiceJourney:42572,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden,1,TEL:JourneyPattern:8312_2_5,0
TEL:Line:8312,TEL:ServiceJourney:42573,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden via Bolkesjø,1,TEL:JourneyPattern:8312_2_6,0
TEL:Line:8312,TEL:ServiceJourney:42574,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Hovin,1,TEL:JourneyPattern:8312_2_7,0
TEL:Line:8312,TEL:ServiceJourney:42575,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Hovin,1,TEL:JourneyPattern:8312_2_7,0
TEL:Line:8312,TEL:ServiceJourney:42576,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Hovin,1,TEL:JourneyPattern:8312_2_7,0
TEL:Line:8162,TEL:ServiceJourney:42577,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Breivik,0,TEL:JourneyPattern:8162_1_1,0
TEL:Line:8162,TEL:ServiceJourney:42578,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Fyresdal,1,TEL:JourneyPattern:8162_2_1,0
TEL:Line:8162,TEL:ServiceJourney:42579,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Fyresdal,1,TEL:JourneyPattern:8162_2_2,0
TEL:Line:8305,TEL:ServiceJourney:42580,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Tuddal,0,TEL:JourneyPattern:8305_1_1,0
TEL:Line:8305,TEL:ServiceJourney:42581,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Sauland o/Yli-Fosse,0,TEL:JourneyPattern:8305_1_2,0
TEL:Line:8305,TEL:ServiceJourney:42582,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-Tu_3,Tuddal,0,TEL:JourneyPattern:8305_1_3,0
TEL:Line:8305,TEL:ServiceJourney:42583,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Tuddal via Yli-Fosse,0,TEL:JourneyPattern:8305_1_4,0
TEL:Line:8305,TEL:ServiceJourney:42584,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Tuddal via Yli-Fosse,0,TEL:JourneyPattern:8305_1_5,0
TEL:Line:8305,TEL:ServiceJourney:42585,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeTh_3,Tuddal via Yli-Fosse,0,TEL:JourneyPattern:8305_1_7,0
TEL:Line:8305,TEL:ServiceJourney:42586,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-Fr_3,Tuddal via Yli-Fosse,0,TEL:JourneyPattern:8305_1_6,0
TEL:Line:8305,TEL:ServiceJourney:42587,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Ørvella,1,TEL:JourneyPattern:8305_2_1,0
TEL:Line:8305,TEL:ServiceJourney:42588,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden via Fosse-Yli,1,TEL:JourneyPattern:8305_2_2,0
TEL:Line:8305,TEL:ServiceJourney:42589,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden,1,TEL:JourneyPattern:8305_2_3,0
TEL:Line:8305,TEL:ServiceJourney:42590,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Sauland,1,TEL:JourneyPattern:8305_2_4,0
TEL:Line:8305,TEL:ServiceJourney:42591,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden via Fosse-Yli,1,TEL:JourneyPattern:8305_2_5,0
TEL:Line:8305,TEL:ServiceJourney:42592,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Sauland,1,TEL:JourneyPattern:8305_2_4,0
TEL:Line:8305,TEL:ServiceJourney:42593,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden via Fosse-Yli,1,TEL:JourneyPattern:8305_2_6,0
TEL:Line:8127,TEL:ServiceJourney:42594,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Flatdal,0,TEL:JourneyPattern:8127_1_1,0
TEL:Line:8127,TEL:ServiceJourney:42595,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-WeFr_3,Åmotsdal,0,TEL:JourneyPattern:8127_1_3,0
TEL:Line:8127,TEL:ServiceJourney:42596,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuTh_3,Åmotsdal,0,TEL:JourneyPattern:8127_1_2,0
TEL:Line:8127,TEL:ServiceJourney:42597,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Nutheim,1,TEL:JourneyPattern:8127_2_1,0
TEL:Line:8127,TEL:ServiceJourney:42598,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-WeFr_3,Seljord,1,TEL:JourneyPattern:8127_2_3,0
TEL:Line:8127,TEL:ServiceJourney:42599,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuTh_3,Seljord,1,TEL:JourneyPattern:8127_2_2,0
TEL:Line:8127,TEL:ServiceJourney:42600,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Flatdal,1,TEL:JourneyPattern:8127_2_4,0
TEL:Line:8323,TEL:ServiceJourney:42623,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-I-MoTuWeThFr_AddJrns,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42624,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_2,0
TEL:Line:8323,TEL:ServiceJourney:42625,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42626,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42627,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42628,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42629,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_3,0
TEL:Line:8323,TEL:ServiceJourney:42630,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42631,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42632,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42633,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42634,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42635,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42636,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42637,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42638,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42639,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42640,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Bø via Nordagutu,0,TEL:JourneyPattern:8323_1_1,0
TEL:Line:8323,TEL:ServiceJourney:42641,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_1,0
TEL:Line:8323,TEL:ServiceJourney:42642,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-I-MoTuWeThFr_AddJrns,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8323,TEL:ServiceJourney:42643,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_3,0
TEL:Line:8323,TEL:ServiceJourney:42644,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8323,TEL:ServiceJourney:42645,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8323,TEL:ServiceJourney:42646,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8323,TEL:ServiceJourney:42647,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_4,0
TEL:Line:8323,TEL:ServiceJourney:42648,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-I-MoTuWeThFr_AddJrns,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8323,TEL:ServiceJourney:42649,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_5,0
TEL:Line:8323,TEL:ServiceJourney:42650,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8323,TEL:ServiceJourney:42651,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8323,TEL:ServiceJourney:42652,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8323,TEL:ServiceJourney:42653,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8323,TEL:ServiceJourney:42654,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8323,TEL:ServiceJourney:42655,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8323,TEL:ServiceJourney:42656,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8323,TEL:ServiceJourney:42657,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8323,TEL:ServiceJourney:42658,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8323,TEL:ServiceJourney:42659,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8323,TEL:ServiceJourney:42660,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8323_2_2,0
TEL:Line:8145,TEL:ServiceJourney:42661,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Dalen,0,TEL:JourneyPattern:8145_1_1,0
TEL:Line:8145,TEL:ServiceJourney:42662,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Byrte,1,TEL:JourneyPattern:8145_2_1,0
TEL:Line:8145,TEL:ServiceJourney:42663,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-Tu_3,Byrte,1,TEL:JourneyPattern:8145_2_2,0
TEL:Line:8462,TEL:ServiceJourney:42664,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Rønholt skole,0,TEL:JourneyPattern:8462_1_1,0
TEL:Line:8462,TEL:ServiceJourney:42665,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-We_3,Rørholt,1,TEL:JourneyPattern:8462_2_1,0
TEL:Line:8462,TEL:ServiceJourney:42666,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-We_3,Rørholt,1,TEL:JourneyPattern:8462_2_1,0
TEL:Line:8462,TEL:ServiceJourney:42667,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuThFr_3,Rørholt,1,TEL:JourneyPattern:8462_2_1,0
TEL:Line:8610,TEL:ServiceJourney:42668,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-We_3,Merkebekk - Luggens,1,TEL:JourneyPattern:8610_2_2,0
TEL:Line:8136,TEL:ServiceJourney:42671,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Treungen,0,TEL:JourneyPattern:8136_1_1,0
TEL:Line:8136,TEL:ServiceJourney:42672,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-We_3,Felle,1,TEL:JourneyPattern:8136_2_1,0
TEL:Line:8136,TEL:ServiceJourney:42673,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuThFr_3,Felle,1,TEL:JourneyPattern:8136_2_1,0
TEL:Line:8136,TEL:ServiceJourney:42674,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-We_3,Felle,1,TEL:JourneyPattern:8136_2_1,0
TEL:Line:8324,TEL:ServiceJourney:42675,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Bø via Nordagutu-Hørte,0,TEL:JourneyPattern:8324_1_1,0
TEL:Line:8324,TEL:ServiceJourney:42676,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Bø via Nordagutu-Hørte,0,TEL:JourneyPattern:8324_1_2,0
TEL:Line:8324,TEL:ServiceJourney:42677,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Gvarv via Nordagutu,0,TEL:JourneyPattern:8324_1_3,0
TEL:Line:8324,TEL:ServiceJourney:42678,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Gvarv via Nordagutu,0,TEL:JourneyPattern:8324_1_4,0
TEL:Line:8324,TEL:ServiceJourney:42679,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Bø via Nordagutu-Hørte,0,TEL:JourneyPattern:8324_1_1,0
TEL:Line:8324,TEL:ServiceJourney:42680,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Hjuksevelta,1,TEL:JourneyPattern:8324_2_1,0
TEL:Line:8324,TEL:ServiceJourney:42681,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden,1,TEL:JourneyPattern:8324_2_2,0
TEL:Line:8324,TEL:ServiceJourney:42682,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden via Hørte -Sauar,1,TEL:JourneyPattern:8324_2_3,0
TEL:Line:8325,TEL:ServiceJourney:42683,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Bø,0,TEL:JourneyPattern:8325_1_2,0
TEL:Line:8325,TEL:ServiceJourney:42684,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Bø via Hørte,0,TEL:JourneyPattern:8325_1_1,0
TEL:Line:8325,TEL:ServiceJourney:42685,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Gvarv via Yli-Klevar,0,TEL:JourneyPattern:8325_1_3,0
TEL:Line:8325,TEL:ServiceJourney:42686,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Bø via Hørte,0,TEL:JourneyPattern:8325_1_4,0
TEL:Line:8325,TEL:ServiceJourney:42687,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Gvarv via Yli-Klevar,0,TEL:JourneyPattern:8325_1_5,0
TEL:Line:8325,TEL:ServiceJourney:42688,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Bø via Hørte,0,TEL:JourneyPattern:8325_1_6,0
TEL:Line:8325,TEL:ServiceJourney:42689,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Bø via Hørte,0,TEL:JourneyPattern:8325_1_8,0
TEL:Line:8325,TEL:ServiceJourney:42690,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Akkerhaugen via Yli,0,TEL:JourneyPattern:8325_1_7,0
TEL:Line:8325,TEL:ServiceJourney:42691,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden via Hørte,1,TEL:JourneyPattern:8325_2_1,0
TEL:Line:8325,TEL:ServiceJourney:42692,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden via Hørte,1,TEL:JourneyPattern:8325_2_2,0
TEL:Line:8325,TEL:ServiceJourney:42693,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Sauar friskole,1,TEL:JourneyPattern:8325_2_3,0
TEL:Line:8325,TEL:ServiceJourney:42694,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Gvarv via Hørte,1,TEL:JourneyPattern:8325_2_4,0
TEL:Line:8324,TEL:ServiceJourney:42695,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Hjuksevelta,1,TEL:JourneyPattern:8324_2_4,0
TEL:Line:8325,TEL:ServiceJourney:42696,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Klevar via Nordagutu,1,TEL:JourneyPattern:8325_2_5,0
TEL:Line:8325,TEL:ServiceJourney:42697,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden via Nordagutu,1,TEL:JourneyPattern:8325_2_6,0
TEL:Line:8281,TEL:ServiceJourney:42698,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFrSaSu_3,Sandøya-Bjørkøya,0,,0
TEL:Line:8281,TEL:ServiceJourney:42699,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFrSaSu_3,Sandøya,0,,0
TEL:Line:8281,TEL:ServiceJourney:42701,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFrSaSu_3,Sandøya,0,,0
TEL:Line:8281,TEL:ServiceJourney:42702,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFrSaSu_3,Sandøya,0,,0
TEL:Line:8281,TEL:ServiceJourney:42703,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThSaSu_3,Sandøya,0,,0
TEL:Line:8281,TEL:ServiceJourney:42704,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Fr_3,Sandøya-Bjørkøya,0,,0
TEL:Line:8281,TEL:ServiceJourney:42705,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThSaSu_3,Sandøya,0,,0
TEL:Line:8281,TEL:ServiceJourney:42706,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFrSaSu_3,Sandøya,0,,0
TEL:Line:8281,TEL:ServiceJourney:42707,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFrSaSu_3,Sandøya,0,,0
TEL:Line:8281,TEL:ServiceJourney:42708,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFrSaSu_3,Sandøya,0,,0
TEL:Line:8281,TEL:ServiceJourney:42709,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFrSaSu_3,Sandøya,0,,0
TEL:Line:8281,TEL:ServiceJourney:42710,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Sandøya,0,,0
TEL:Line:8281,TEL:ServiceJourney:42711,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-SaSu_3,Sandøya-Bjørkøya,0,,0
TEL:Line:8281,TEL:ServiceJourney:42712,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Sandøya,0,,0
TEL:Line:8281,TEL:ServiceJourney:42713,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFrSaSu_3,Sandøya,0,,0
TEL:Line:8281,TEL:ServiceJourney:42714,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFrSaSu_3,Sandøya,0,,0
