measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,490,Other neoplasms,3,Rate,2019,22.78585633537709,27.272053991014612,18.391060785374442
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,492,Rheumatic heart disease,3,Rate,2019,15.894046931975392,18.88764583460532,13.391089029937293
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,492,Rheumatic heart disease,3,Rate,2019,28.86300453102523,35.53228282228974,23.53518946032037
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,493,Ischemic heart disease,3,Rate,2019,2123.4897143577814,2368.0743940091993,1903.8900512435453
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,493,Ischemic heart disease,3,Rate,2019,1335.81398908826,1539.4592446307986,1122.4584418059615
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,494,Stroke,3,Rate,2019,808.0769888033414,906.9928189269822,713.5060029703527
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,494,Stroke,3,Rate,2019,890.8795195876892,1034.4208503493123,739.3430196333426
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,498,Hypertensive heart disease,3,Rate,2019,43.20164802941193,72.13623937711542,35.59169539615494
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,498,Hypertensive heart disease,3,Rate,2019,68.54429081354878,96.30158686539275,53.053600179795964
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,499,Cardiomyopathy and myocarditis,3,Rate,2019,108.55356500948218,133.87142731298871,85.31578278527309
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,499,Cardiomyopathy and myocarditis,3,Rate,2019,70.73986096760152,99.67137750145983,58.008431143947256
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,619,"Endocrine, metabolic, blood, and immune disorders",3,Rate,2019,99.91705094309991,130.05122673132348,65.59531732269804
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,619,"Endocrine, metabolic, blood, and immune disorders",3,Rate,2019,91.03443647637779,106.93362086676052,57.42289518311569
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,627,Rheumatoid arthritis,3,Rate,2019,13.287178516682323,19.17561357313795,9.676375998621804
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,627,Rheumatoid arthritis,3,Rate,2019,32.46860973642175,48.084613474203046,19.037218267086345
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,639,Other musculoskeletal disorders,3,Rate,2019,29.688322457421773,42.053324457307795,21.383339759369957
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,639,Other musculoskeletal disorders,3,Rate,2019,59.15719914994425,85.72302922902807,33.572778985513125
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,641,Congenital birth defects,3,Rate,2019,117.58715928614711,173.99374512243037,95.66989672858347
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,641,Congenital birth defects,3,Rate,2019,110.33356225242082,149.39888196448732,92.39815393844474
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,665,Decubitus ulcer,3,Rate,2019,3.9797641792437424,7.117499068275038,0.21933210439813483
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,665,Decubitus ulcer,3,Rate,2019,7.248052084542935,10.141458969383638,1.0058163734223609
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,668,Other skin and subcutaneous diseases,3,Rate,2019,0.8829154712217737,1.4418710157955952,0.19544034560160634
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,668,Other skin and subcutaneous diseases,3,Rate,2019,1.3381848506030314,1.9329221867431736,0.20227425676622565
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,686,Sudden infant death syndrome,3,Rate,2019,13.71775160593506,19.010371528384493,7.809080700121304
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,686,Sudden infant death syndrome,3,Rate,2019,7.972810906861257,11.857413732900433,4.7843141151930695
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,958,Typhoid and paratyphoid,3,Rate,2019,0.22618519996339181,0.3539404406517481,0.011956564005833753
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,958,Typhoid and paratyphoid,3,Rate,2019,0.1332235415730651,0.19843025526479088,0.011159836208344556
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2019,0.219158916161807,0.3344459265389654,0.028498297211530903
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2019,0.03917991586183106,0.08009932673115076,0.025217013772886335
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,980,Bacterial skin diseases,3,Rate,2019,30.69181634566479,48.019854407248424,4.873776608240394
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,980,Bacterial skin diseases,3,Rate,2019,41.85052578492027,55.99892472824239,8.299100688464017
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,992,Upper digestive system diseases,3,Rate,2019,71.94715645859291,88.86966799983573,59.67167041118299
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,992,Upper digestive system diseases,3,Rate,2019,68.72447280271463,88.68399171125598,55.81406849405054
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,365,Other neglected tropical diseases,3,Rate,2019,2.9203741202871507,4.493377770451733,0.17731289789820265
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,365,Other neglected tropical diseases,3,Rate,2019,2.5361637724837935,3.626488158370728,0.2215507242032193
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,366,Maternal disorders,3,Rate,2019,2.023708620395116,2.3501610117887615,1.739274979363739
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,380,Neonatal disorders,3,Rate,2019,77.11884395424406,98.39285347758549,46.88598479377026
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,380,Neonatal disorders,3,Rate,2019,65.09029378910608,80.97955439306504,41.49381385833006
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,387,Protein-energy malnutrition,3,Rate,2019,12.747198082574618,14.888414311092438,8.517294384069197
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,387,Protein-energy malnutrition,3,Rate,2019,26.872068316250168,32.693370311579685,17.802132560311545
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,391,Other nutritional deficiencies,3,Rate,2019,1.8626756711958767,6.658033894572927,1.206867149722485
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,391,Other nutritional deficiencies,3,Rate,2019,2.6412022128678174,11.39688749582308,1.560292456032406
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,393,Sexually transmitted infections excluding HIV,3,Rate,2019,3.485489499656415,4.493728624561573,0.5664440035721825
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,393,Sexually transmitted infections excluding HIV,3,Rate,2019,2.363558668327102,2.7468745932749834,2.02311638756305
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,400,Acute hepatitis,3,Rate,2019,1.1950426831483065,1.4062134892468028,0.9955486579254382
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,400,Acute hepatitis,3,Rate,2019,0.8268667217345598,0.9658970589495283,0.7030399853075263
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,408,Other unspecified infectious diseases,3,Rate,2019,23.35800250978367,30.2485869628303,10.8210532684752
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,408,Other unspecified infectious diseases,3,Rate,2019,22.275848209031928,30.587515240657652,9.557986510363241
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,529,Appendicitis,3,Rate,2019,3.975259773263329,6.520457185015521,2.7346365129124854
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,529,Appendicitis,3,Rate,2019,3.772393116718234,5.114297962809566,2.6469658077870437
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,530,Paralytic ileus and intestinal obstruction,3,Rate,2019,50.888209203273064,61.57018249633964,35.49826467986491
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,530,Paralytic ileus and intestinal obstruction,3,Rate,2019,55.557542426548366,68.52082057359482,36.88703110237103
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,531,"Inguinal, femoral, and abdominal hernia",3,Rate,2019,11.907812512637014,14.472274754569089,10.035691425418293
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,531,"Inguinal, femoral, and abdominal hernia",3,Rate,2019,12.727130484892578,38.98462078895918,9.047491946655304
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,532,Inflammatory bowel disease,3,Rate,2019,13.031500477601572,18.774325590868855,10.645475007056918
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,532,Inflammatory bowel disease,3,Rate,2019,13.880436686612217,17.487295380102342,11.455972602196
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,533,Vascular intestinal disorders,3,Rate,2019,34.95479832197986,42.3314915473434,29.469309903382687
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,533,Vascular intestinal disorders,3,Rate,2019,40.32095916376225,49.27724224822619,33.04980096790295
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,534,Gallbladder and biliary diseases,3,Rate,2019,37.42888855901402,47.045112141717546,22.742419313825813
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,534,Gallbladder and biliary diseases,3,Rate,2019,38.258959559231236,49.71093728528903,28.353373851011426
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,535,Pancreatitis,3,Rate,2019,33.943991368188385,40.12680378542293,27.21558974712913
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,535,Pancreatitis,3,Rate,2019,20.239123046865004,24.99091876857869,15.927920295197255
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,541,Other digestive diseases,3,Rate,2019,42.54230106812546,56.212881940478006,21.467738598614773
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,541,Other digestive diseases,3,Rate,2019,58.20189244915073,75.63166505913138,29.576908462291392
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2019,341.68781523494823,934.9267673032971,80.97434627873623
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2019,661.5630073336928,1672.4246193228223,166.47715854331207
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,544,Parkinson's disease,3,Rate,2019,172.19423983069285,194.5843058606145,150.6134992887663
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,544,Parkinson's disease,3,Rate,2019,111.19111603331201,127.6336218640744,94.43490591974657
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,545,Idiopathic epilepsy,3,Rate,2019,62.535270343611145,72.28076882298974,54.587715649536825
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,545,Idiopathic epilepsy,3,Rate,2019,34.736195804734386,40.323335707946214,29.253062678485595
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,546,Multiple sclerosis,3,Rate,2019,41.572522598089556,55.65779417714045,13.553744770515298
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,546,Multiple sclerosis,3,Rate,2019,57.51265339770723,76.90017365587907,24.10278956680673
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,554,Motor neuron disease,3,Rate,2019,83.22496258726655,95.80945389830705,70.71734189277967
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,554,Motor neuron disease,3,Rate,2019,56.546633574252496,67.1582767535686,47.229748283986154
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,557,Other neurological disorders,3,Rate,2019,72.57163129288793,81.2289202224256,64.4323503352418
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,557,Other neurological disorders,3,Rate,2019,57.7947227658021,66.64673096789072,50.11510600418833
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,560,Alcohol use disorders,3,Rate,2019,253.1379361774153,293.0248083245229,214.8503283907069
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,560,Alcohol use disorders,3,Rate,2019,65.86627675774535,76.6498331004497,56.17262886985555
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,561,Drug use disorders,3,Rate,2019,312.72163271454576,379.83419294150093,266.7788975995434
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,561,Drug use disorders,3,Rate,2019,92.96288424645145,108.73748018421702,80.21081593082701
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,709,Animal contact,3,Rate,2019,3.1584983419722916,3.6750386932736046,2.7398754931822746
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,709,Animal contact,3,Rate,2019,3.064144699719064,3.5158951546461528,2.681041078884952
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,712,Foreign body,3,Rate,2019,35.968819625775524,40.24821373418736,31.864049086875326
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,712,Foreign body,3,Rate,2019,26.144213121299778,29.75702902463249,22.668088748357988
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,716,Other unintentional injuries,3,Rate,2019,4.217309425499036,4.784887047534313,3.712349651236606
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,716,Other unintentional injuries,3,Rate,2019,2.04430182592595,2.354345354322538,1.778145214214925
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,718,Self-harm,3,Rate,2019,727.5496051201417,818.5965641679662,643.9467457661705
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,718,Self-harm,3,Rate,2019,296.094887967818,336.0949944783514,258.6054285731089
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,724,Interpersonal violence,3,Rate,2019,39.59935864958758,44.08793271371716,35.455831533622614
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,724,Interpersonal violence,3,Rate,2019,19.555696595443106,22.113925874346947,17.429579574003874
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,729,Exposure to forces of nature,3,Rate,2019,0.0,0.0,0.0
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,729,Exposure to forces of nature,3,Rate,2019,0.0,0.0,0.0
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,842,Environmental heat and cold exposure,3,Rate,2019,21.052651333969674,23.852744833548552,18.482513000525586
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,842,Environmental heat and cold exposure,3,Rate,2019,13.79278120455508,15.817081729387443,12.019939200233175
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,1,Male,22,All ages,843,Ebola,3,Rate,2019,0.0,0.0,0.0
4,YLLs (Years of Life Lost),60134,Vestfold og Telemark,2,Female,22,All ages,843,Ebola,3,Rate,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,405,Leprosy,3,Rate,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,405,Leprosy,3,Rate,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,408,Other unspecified infectious diseases,3,Rate,2019,3.974520869576505,6.976639101582512,2.28872249185088
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,408,Other unspecified infectious diseases,3,Rate,2019,3.954278003617243,6.1526285838628665,2.327921367039328
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2019,2.5096605614238445,3.6483614574546475,1.6297700446287309
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2019,1.2674651834095594,1.8257897585576275,0.8062714461910166
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,414,Stomach cancer,3,Rate,2019,4.238570375896421,5.968591182345084,2.8076215086964385
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,414,Stomach cancer,3,Rate,2019,3.037423040055574,4.278504509399926,1.9544991229844422
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,417,Liver cancer,3,Rate,2019,1.777021659069226,2.6123040811130886,1.1286478020259334
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,417,Liver cancer,3,Rate,2019,1.0068930037364117,1.4560698308875666,0.6387330374619308
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,423,Larynx cancer,3,Rate,2019,3.7944461062500823,5.455157972919075,2.4733704697899395
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,423,Larynx cancer,3,Rate,2019,0.605451582006408,0.863990229207029,0.39746618511248416
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,492,Rheumatic heart disease,3,Rate,2019,2.4416557112021557,3.498044154801726,1.6271705807170154
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,492,Rheumatic heart disease,3,Rate,2019,2.929370759965299,4.2863183087917145,1.8819676294551546
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,493,Ischemic heart disease,3,Rate,2019,154.17165898855555,215.54975493722316,103.51532604600467
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,493,Ischemic heart disease,3,Rate,2019,81.40132411109519,112.35959640668837,54.81314890042107
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,494,Stroke,3,Rate,2019,281.35693896114947,363.1679355907058,200.5157657493554
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,494,Stroke,3,Rate,2019,323.6666438158461,413.8790722590841,233.1987414147608
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,498,Hypertensive heart disease,3,Rate,2019,11.22224055814222,17.69202215756093,6.624272880293808
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,498,Hypertensive heart disease,3,Rate,2019,9.909534717152408,16.12003717179592,5.624382561039972
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,499,Cardiomyopathy and myocarditis,3,Rate,2019,15.852237845961158,23.239953526597663,10.17530506098894
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,499,Cardiomyopathy and myocarditis,3,Rate,2019,7.228342404820556,10.623939257348754,4.693172369558585
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,500,Atrial fibrillation and flutter,3,Rate,2019,157.68930078709852,230.21481551046503,99.01194318014886
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,500,Atrial fibrillation and flutter,3,Rate,2019,95.11081463916811,141.67248120920704,60.73833640138067
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,502,Peripheral artery disease,3,Rate,2019,12.901784265206029,23.707908499280844,6.052884296521748
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,502,Peripheral artery disease,3,Rate,2019,21.854709855614583,40.2401835499157,10.421366431422078
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,503,Endocarditis,3,Rate,2019,1.5298864394689593,2.2318116316924117,0.9395852658089754
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,503,Endocarditis,3,Rate,2019,1.682095285339686,2.5119754139773196,1.0406731956878568
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,504,Non-rheumatic valvular heart disease,3,Rate,2019,23.61369445423427,39.832378202483724,13.134836892610666
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,504,Non-rheumatic valvular heart disease,3,Rate,2019,24.593847883621034,40.0981981026761,13.750929123934274
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,585,Other mental disorders,3,Rate,2019,162.27846762695125,242.10020900420622,103.98013579980851
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,585,Other mental disorders,3,Rate,2019,111.6359009684485,167.0309722848555,73.16244955640181
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,587,Diabetes mellitus,3,Rate,2019,729.3102682524823,995.6170591922355,497.86301196223366
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,587,Diabetes mellitus,3,Rate,2019,696.5223619935382,956.5500004391927,476.92041150093473
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,364,Food-borne trematodiases,3,Rate,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,364,Food-borne trematodiases,3,Rate,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,365,Other neglected tropical diseases,3,Rate,2019,1.9138857084191025,5.137037968870935,0.6873795625307645
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,365,Other neglected tropical diseases,3,Rate,2019,1.7521425815465883,3.433435037879981,0.8438645317934091
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,366,Maternal disorders,3,Rate,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,366,Maternal disorders,3,Rate,2019,7.3521485206373915,11.444271626390579,4.2802830262856775
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,380,Neonatal disorders,3,Rate,2019,126.7254292122677,158.958566462811,96.79535864829627
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,380,Neonatal disorders,3,Rate,2019,118.15501396992191,147.54851944515542,90.00512168860756
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,486,Multiple myeloma,3,Rate,2019,9.514651972189704,14.197637349452595,5.628352914219458
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,486,Multiple myeloma,3,Rate,2019,6.31951128551132,9.6767474345552,3.564577022729507
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,487,Leukemia,3,Rate,2019,10.877339769442491,15.603940665106508,7.057743102264238
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,487,Leukemia,3,Rate,2019,9.213719140047326,13.223555643991554,5.904494309905309
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,490,Other neoplasms,3,Rate,2019,26.88352857431748,40.62162612087777,16.59922041068937
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,490,Other neoplasms,3,Rate,2019,13.159883439245379,19.564607591085604,8.249869443997714
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,588,Acute glomerulonephritis,3,Rate,2019,0.047219440964981284,0.07059287233249023,0.028888103290249594
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,588,Acute glomerulonephritis,3,Rate,2019,0.014577398984193371,0.022259989343051168,0.00881932960223113
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,589,Chronic kidney disease,3,Rate,2019,86.82785809475386,117.69242539299577,63.241628358408676
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,589,Chronic kidney disease,3,Rate,2019,93.03226380385364,127.92416067926675,67.46751747060844
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,594,Urinary diseases and male infertility,3,Rate,2019,231.1499529930555,340.26047757179265,145.9814771344123
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,594,Urinary diseases and male infertility,3,Rate,2019,20.797758261842123,29.92969431497696,13.622081982262417
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,603,Gynecological diseases,3,Rate,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,603,Gynecological diseases,3,Rate,2019,1034.5737022126773,1436.7547305418614,695.4940644273393
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,355,Onchocerciasis,3,Rate,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,355,Onchocerciasis,3,Rate,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,356,Trachoma,3,Rate,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,356,Trachoma,3,Rate,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,357,Dengue,3,Rate,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,357,Dengue,3,Rate,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,358,Yellow fever,3,Rate,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,2,Female,22,All ages,358,Yellow fever,3,Rate,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),60134,Vestfold og Telemark,1,Male,22,All ages,359,Rabies,3,Rate,2019,8.405663155824885e-05,0.0001313059500682667,4.8156998633622604e-05
